Date,Open,High,Low,Close
02-Aug-12,17245.68,17246.01,17157.28,17224.36
03-Aug-12,17164.48,17208.36,17026.97,17197.93
06-Aug-12,17313.05,17451.53,17313.05,17412.96
07-Aug-12,17456.37,17641.55,17417.92,17601.78
08-Aug-12,17638.53,17726.64,17582.66,17600.56
09-Aug-12,17612.08,17702.98,17516.99,17560.87
10-Aug-12,17515.42,17590.61,17471.37,17557.74
13-Aug-12,17551.69,17642.38,17522.1,17633.45
14-Aug-12,17631.64,17753.43,17572.34,17728.2
16-Aug-12,17752.22,17763.59,17640.62,17657.21
17-Aug-12,17701.2,17801.39,17622.62,17691.08
21-Aug-12,17705.14,17898.35,17705.14,17885.26
22-Aug-12,17827.25,17912.08,17800.29,17846.86
23-Aug-12,17856.29,17972.54,17792.87,17850.22
24-Aug-12,17790.25,17822.5,17725.42,17783.21
27-Aug-12,17769.44,17820.07,17662.21,17678.81
28-Aug-12,17676.13,17712.35,17570.71,17631.71
29-Aug-12,17651.14,17653.9,17471.13,17490.81
30-Aug-12,17433.5,17605.51,17367.55,17541.64
31-Aug-12,17557.62,17557.62,17337.61,17429.56
03-Sep-12,17465.6,17509.99,17349.57,17384.4
04-Sep-12,17378.68,17452.7,17308.27,17440.87
05-Sep-12,17359.96,17411.67,17250.8,17313.34
06-Sep-12,17320.73,17418.4,17294.74,17346.27
07-Sep-12,17575.79,17701.2,17575.79,17683.73
08-Sep-12,17701.07,17773.15,17694.83,17749.65
10-Sep-12,17780.93,17810.9,17728.12,17766.78
11-Sep-12,17711.8,17867.85,17677.38,17852.95
12-Sep-12,17916.13,18012.89,17884.96,18000.03
13-Sep-12,18023.95,18062.68,17976.28,18021.16
14-Sep-12,18284.75,18498.54,18284.75,18464.27
17-Sep-12,18619.9,18715.03,18480.54,18542.31
18-Sep-12,18514.72,18580.48,18469.51,18496.01
20-Sep-12,18292.22,18443.92,18291.93,18349.25
21-Sep-12,18411.2,18866.87,18411.2,18752.83
24-Sep-12,18756.31,18811.13,18650.43,18673.34
25-Sep-12,18708.01,18790.01,18636.16,18694.41
26-Sep-12,18644.54,18670.48,18573.18,18632.17
27-Sep-12,18659.75,18735.95,18552.68,18579.5
28-Sep-12,18704.98,18869.94,18698.51,18762.74
01-Oct-12,18784.64,18838.54,18745.28,18823.91
03-Oct-12,18841.49,18905.62,18816.57,18869.69
04-Oct-12,18939.75,19107.04,18939.75,19058.15
05-Oct-12,19115.89,19137.29,18757.34,18938.46
08-Oct-12,18969.19,18969.19,18684.4,18708.98
09-Oct-12,18796.25,18885.84,18722.05,18793.36
10-Oct-12,18699.19,18740.63,18614.37,18631.1
11-Oct-12,18627.37,18847.81,18581.49,18804.75
12-Oct-12,18727.1,18844.35,18638.34,18675.18
15-Oct-12,18690.99,18726.38,18596.65,18713.55
16-Oct-12,18784.75,18801.1,18549.28,18577.7
17-Oct-12,18667.72,18705.19,18535.37,18610.77
18-Oct-12,18653.6,18806.56,18576.41,18791.93
19-Oct-12,18768,18769.59,18611.76,18682.31
22-Oct-12,18655.93,18809.28,18600.88,18793.44
23-Oct-12,18803.62,18812.93,18689.38,18710.02
25-Oct-12,18712.41,18789.92,18699.07,18758.63
26-Oct-12,18715.35,18729.53,18558.05,18625.34
29-Oct-12,18656,18743.41,18572.02,18635.82
30-Oct-12,18642.01,18718.28,18393.42,18430.85
31-Oct-12,18436.79,18521.62,18398.48,18505.38
01-Nov-12,18487.9,18589.13,18445.18,18561.7
02-Nov-12,18692.15,18793.75,18687.93,18755.45
05-Nov-12,18749.37,18794.63,18683.25,18762.87
06-Nov-12,18739.97,18829.07,18726.94,18817.38
07-Nov-12,18802.82,18973.43,18786.14,18902.41
08-Nov-12,18779.74,18865.21,18736.45,18846.26
09-Nov-12,18832.75,18894.42,18656.41,18683.68
12-Nov-12,18691.02,18750.92,18607.66,18670.34
13-Nov-12,18728.95,18732.71,18592.21,18618.87
15-Nov-12,18590.07,18593.54,18408.69,18471.37
16-Nov-12,18491.49,18563.32,18266.76,18309.37
19-Nov-12,18349.53,18386.78,18256.07,18339
20-Nov-12,18422.69,18467.91,18255.69,18329.32
21-Nov-12,18379.9,18478.5,18309.81,18460.38
22-Nov-12,18510.94,18567.68,18456.2,18517.34
23-Nov-12,18543.95,18556.5,18402.38,18506.57
26-Nov-12,18574.36,18590.33,18508.79,18537.01
27-Nov-12,18616.55,18862.7,18616.55,18842.08
29-Nov-12,18873.63,19205.33,18873.63,19170.91
30-Nov-12,19229.7,19372.7,19186.3,19339.9
03-Dec-12,19342.83,19416.45,19257.3,19305.32
04-Dec-12,19277.58,19373.94,19263.71,19348.12
05-Dec-12,19397.98,19463.25,19371.01,19391.86
06-Dec-12,19475.09,19523.25,19186.24,19486.8
07-Dec-12,19514.88,19561.87,19363.13,19424.1
10-Dec-12,19442.19,19478.01,19362.32,19409.69
11-Dec-12,19466.29,19612.18,19285.29,19387.14
12-Dec-12,19432.54,19478.79,19317.23,19355.26
13-Dec-12,19403.66,19421.72,19196.75,19229.26
14-Dec-12,19217.96,19348.85,19193.11,19317.25
17-Dec-12,19290.92,19346.78,19221.87,19244.42
18-Dec-12,19293.01,19396.28,19149.03,19364.75
19-Dec-12,19429.91,19516.02,19419.76,19476
20-Dec-12,19511.41,19520.51,19335.72,19453.92
21-Dec-12,19394.55,19394.55,19221.12,19242
24-Dec-12,19278,19347.64,19237.26,19255.09
26-Dec-12,19302.47,19468.4,19274.07,19417.46
27-Dec-12,19479.84,19504.4,19302.21,19323.8
28-Dec-12,19364.08,19465.74,19346.07,19444.84
31-Dec-12,19422.59,19491.58,19406.17,19426.71
