15-Sep-03,-0.462706575,-0.462792632,-0.031271146,-0.177319517,0.096026597,-0.188882589,-0.046676264,-0.571242105,0.456528203,-0.391598343,Down
16-Sep-03,-0.463070864,-0.458317198,-0.006328358,-0.061815364,0.038724634,-0.118714203,-0.037672555,-0.187292926,-0.396827141,-0.316117096,Up
17-Sep-03,-0.463198548,-0.46049629,-0.020473063,-0.065147325,0.001620126,-0.084718959,-0.029015061,-0.3048523,0.414417478,-0.231793245,Down
18-Sep-03,-0.464195381,-0.466093347,-0.045059041,-0.126959783,-0.068123887,-0.21177924,-0.023737863,-0.58211152,0.47084381,-0.355556604,Down
19-Sep-03,-0.465054807,-0.461504534,-0.042307614,-0.07246255,-0.127804616,-0.186503956,-0.015882767,-0.283668009,-0.43695408,-0.280451559,Up
22-Sep-03,-0.46665174,-0.465121605,-0.050974072,-0.096811211,-0.211027654,-0.291382188,-0.008718585,-0.45953073,0.428951308,-0.243107776,Down
23-Sep-03,-0.467745509,-0.460698713,-0.040068331,-0.050733685,-0.25624774,-0.204003953,-0.003937868,-0.234441511,-0.431779328,-0.183143742,Up
24-Sep-03,-0.468185651,-0.453801944,-0.014564184,0.019821441,-0.269036071,-0.112445,0.000216945,0.110221058,-0.419986103,0.098230556,Up
25-Sep-03,-0.468728154,-0.457078324,-0.010260946,-0.004919982,-0.275740799,-0.122382187,-0.000368649,-0.010641065,0.370351141,0.155962295,Down
26-Sep-03,-0.468294852,-0.45235401,0.020113949,0.092455061,-0.211182799,-0.017544389,-0.002406737,0.384203808,-0.426222104,0.266972579,Up
29-Sep-03,-0.467117939,-0.451276631,0.010664665,0.08975052,-0.107314377,0.078312665,-0.004789287,0.331349102,0.117019409,0.270904328,Up
30-Sep-03,-0.466109067,-0.448445472,0.02459713,0.09731812,-0.045424455,0.063092331,-0.009238966,0.39700251,-0.422025933,0.247326904,Up
01-Oct-03,-0.464867095,-0.448343707,0.040444367,0.07958914,0.010866202,0.101255365,-0.013392925,0.322941222,0.112648874,0.207073269,Up
03-Oct-03,-0.462500098,-0.442932481,0.042731327,0.115360587,0.105109026,0.252674347,-0.017079991,0.397195325,-0.453957845,0.234703792,Up
